CAN|1079.5,342.5|2017-08-23 23:38:18|Sunny|12.0|761.1|69
DAR|1079.5,343.5|2015-07-29 05:33:30|Sunny|28.0|707.3|67
SYD|1079.5,344.5|2011-01-19 18:56:22|Snow|-2.0|955.5|65
ABX|1079.5,345.5|2013-02-15 20:24:13|Snow|-1.9|775.9|61
MEL|1079.5,346.5|2014-10-01 22:03:14|Snow|-1.3|793.6|62
ADL|1079.5,347.5|2014-07-17 03:59:02|Snow|-3.5|913.1|69
BRB|1079.5,348.5|2009-08-07 11:59:05|Sunny|34.9|705.4|59
PER|1079.5,349.5|2015-05-05 09:19:53|Sunny|32.1|727.6|60
BNK|1079.5,350.5|2008-10-22 06:45:38|Rain|18.8|899.1|65
HOB|1079.5,351.5|2016-03-02 08:18:12|Sunny|33.8|890.8|58
CAN|1079.5,352.5|2009-03-07 15:03:25|Snow|-1.7|799.6|70
DAR|1079.5,353.5|2008-01-03 11:17:10|Snow|-5.1|878.6|69
SYD|1079.5,354.5|2008-04-17 04:56:35|Rain|19.8|943.6|65
ABX|1079.5,355.5|2012-12-09 12:42:00|Rain|15.2|791.0|61
MEL|1079.5,356.5|2017-02-19 00:08:03|Snow|-3.2|732.5|70
ADL|1079.5,357.5|2013-08-20 08:21:52|Snow|-3.8|876.1|64
BRB|1079.5,358.5|2016-11-24 21:29:07|Snow|-5.4|923.5|56
PER|1079.5,359.5|2008-05-25 05:44:51|Snow|-1.9|1122.2|67
BNK|1079.5,360.5|2014-01-20 03:23:13|Rain|21.8|945.2|57
HOB|1079.5,361.5|2011-09-16 02:02:57|Sunny|28.0|1025.8|60
CAN|1079.5,362.5|2009-12-25 11:02:03|Sunny|34.7|1102.3|67
DAR|1079.5,363.5|2013-08-13 14:39:21|Sunny|18.2|718.8|60
SYD|1079.5,364.5|2015-01-09 16:02:06|Sunny|19.2|1198.6|61
ABX|1079.5,365.5|2011-12-27 12:56:30|Sunny|27.2|862.4|59
MEL|1079.5,366.5|2009-03-22 16:11:33|Snow|-6.9|1003.1|62
ADL|1079.5,367.5|2017-03-29 23:56:05|Sunny|19.5|843.7|69
BRB|1079.5,368.5|2007-11-30 07:36:59|Snow|-4.8|1047.2|59
PER|1079.5,369.5|2008-07-29 21:46:17|Rain|17.6|913.0|66
BNK|1079.5,370.5|2017-06-30 05:14:35|Snow|-1.7|708.6|59
HOB|1079.5,371.5|2017-04-17 18:57:14|Snow|-3.5|1146.6|62
CAN|1079.5,372.5|2017-06-28 12:56:53|Rain|24.2|771.0|62
DAR|1079.5,373.5|2015-02-25 14:46:18|Rain|20.3|741.3|70
SYD|1079.5,374.5|2008-04-28 11:14:11|Sunny|17.6|1157.9|69
ABX|1079.5,375.5|2010-02-23 02:47:24|Snow|-1.8|1194.6|61
MEL|1079.5,376.5|2013-10-22 11:02:50|Sunny|15.3|1085.0|59
ADL|1079.5,377.5|2013-01-07 01:35:57|Rain|18.5|1140.4|70
BRB|1079.5,378.5|2008-10-20 17:12:55|Snow|-3.0|834.6|66
PER|1079.5,379.5|2008-10-10 05:49:01|Sunny|37.9|766.1|64
BNK|1079.5,380.5|2016-04-07 19:05:48|Rain|24.2|711.4|57
HOB|1079.5,381.5|2017-06-01 02:08:53|Sunny|33.6|756.0|68
CAN|1079.5,382.5|2017-03-01 16:59:20|Rain|16.4|961.5|63
DAR|1079.5,383.5|2012-09-21 15:57:27|Sunny|19.1|827.2|61
SYD|1079.5,384.5|2017-03-22 05:28:55|Snow|-5.2|949.8|57
ABX|1079.5,385.5|2008-05-05 15:11:33|Snow|-3.3|896.3|62
MEL|1079.5,386.5|2012-04-18 03:26:05|Sunny|11.7|1033.1|65
ADL|1079.5,387.5|2008-08-26 08:33:05|Sunny|30.9|975.2|63
BRB|1079.5,388.5|2012-06-21 21:39:31|Rain|21.9|947.8|70
PER|1079.5,389.5|2009-08-17 11:47:45|Snow|-4.2|1173.4|62
BNK|1079.5,390.5|2017-09-06 22:46:31|Sunny|13.0|745.3|58
HOB|1079.5,391.5|2009-10-19 03:27:45|Sunny|29.5|1158.8|70
CAN|1079.5,392.5|2011-03-14 11:41:08|Rain|20.5|1099.3|58
DAR|1079.5,393.5|2010-01-04 01:46:46|Sunny|34.6|1157.5|61
SYD|1079.5,394.5|2017-02-20 17:37:42|Snow|-5.9|1047.1|59
ABX|1079.5,395.5|2016-05-17 23:28:58|Rain|17.1|1082.6|69
MEL|1079.5,396.5|2015-08-21 06:59:56|Rain|16.0|829.0|60
ADL|1079.5,397.5|2012-03-11 17:49:48|Snow|-6.9|920.8|60
BRB|1079.5,398.5|2012-10-04 03:23:21|Rain|15.8|866.9|58
PER|1079.5,399.5|2011-09-21 12:33:36|Snow|-2.5|730.9|68
BNK|1079.5,400.5|2014-04-01 21:48:24|Snow|-1.5|900.0|66
HOB|1079.5,401.5|2017-08-20 23:36:25|Rain|22.6|1142.1|62
CAN|1079.5,402.5|2012-12-06 01:24:31|Sunny|36.0|777.7|69
DAR|1079.5,403.5|2014-07-07 02:42:41|Rain|17.1|1186.9|57
SYD|1079.5,404.5|2010-02-13 01:34:54|Snow|-4.0|1014.3|66
ABX|1079.5,405.5|2009-09-07 22:12:14|Rain|20.3|1098.5|64
MEL|1079.5,406.5|2014-08-16 13:09:24|Rain|24.2|1076.3|59
ADL|1079.5,407.5|2008-06-21 07:10:53|Rain|21.2|740.1|59
BRB|1079.5,408.5|2012-09-07 21:05:13|Snow|-5.6|1088.1|68
PER|1079.5,409.5|2011-04-23 23:29:57|Rain|22.5|977.1|56
BNK|1079.5,410.5|2010-02-09 09:21:21|Snow|-1.7|842.8|65
HOB|1079.5,411.5|2011-01-27 20:48:10|Rain|19.3|1161.9|57
CAN|1079.5,412.5|2015-07-22 09:02:33|Rain|20.0|1012.3|56
DAR|1079.5,413.5|2008-12-09 16:44:28|Sunny|36.8|1051.7|68
SYD|1079.5,414.5|2009-06-30 18:28:31|Rain|22.0|1176.6|57
ABX|1079.5,415.5|2013-02-15 01:29:32|Rain|16.4|1093.8|65
MEL|1079.5,416.5|2011-10-05 05:19:06|Snow|-3.1|1067.7|56
ADL|1079.5,417.5|2014-05-15 03:44:37|Snow|-6.7|1058.6|59
BRB|1079.5,418.5|2011-10-31 20:21:58|Rain|18.8|1183.4|62
PER|1079.5,419.5|2013-09-09 17:16:05|Sunny|21.7|932.8|69
BNK|1079.5,420.5|2012-09-01 15:49:21|Sunny|12.5|1147.5|63
HOB|1079.5,421.5|2010-12-06 21:13:25|Rain|24.3|968.2|69
CAN|1079.5,422.5|2015-10-08 00:40:46|Snow|-6.1|973.0|69
DAR|1079.5,423.5|2008-06-13 10:25:41|Snow|-4.5|846.9|66
SYD|1079.5,424.5|2008-07-07 16:51:00|Snow|-1.8|807.1|57
ABX|1079.5,425.5|2015-04-20 10:11:11|Rain|24.2|1112.8|61
MEL|1079.5,426.5|2016-10-09 14:46:47|Sunny|25.3|1128.2|61
ADL|1079.5,427.5|2012-08-02 23:28:15|Sunny|38.7|805.6|67
BRB|1079.5,428.5|2014-06-20 22:47:54|Sunny|23.6|851.4|65
PER|1079.5,429.5|2010-08-30 13:58:06|Sunny|17.9|908.5|60
BNK|1079.5,430.5|2013-03-17 13:04:46|Snow|-4.9|837.7|58
HOB|1079.5,431.5|2008-08-03 06:55:58|Snow|-3.5|778.3|57
CAN|1079.5,432.5|2008-02-17 06:56:47|Sunny|23.9|1182.6|65
DAR|1079.5,433.5|2013-10-04 12:38:43|Rain|24.3|1147.7|58
SYD|1079.5,434.5|2017-06-20 01:59:08|Rain|20.4|1154.0|67
ABX|1079.5,435.5|2014-09-12 19:39:52|Snow|-1.5|847.2|64
MEL|1079.5,436.5|2017-07-05 17:13:28|Sunny|16.7|798.6|69
ADL|1079.5,437.5|2011-03-03 20:10:44|Snow|-1.4|997.6|62
BRB|1079.5,438.5|2015-10-17 12:28:14|Sunny|12.2|703.6|70
PER|1079.5,439.5|2010-12-16 22:51:09|Sunny|39.9|780.2|57
BNK|1079.5,440.5|2009-03-09 22:00:10|Sunny|16.5|787.1|63
HOB|1079.5,441.5|2009-11-25 11:20:47|Rain|17.1|1073.7|63
CAN|1079.5,442.5|2010-06-12 15:25:28|Rain|20.9|892.3|59
DAR|1079.5,443.5|2010-05-20 13:02:56|Snow|-4.4|1065.4|63
SYD|1079.5,444.5|2016-10-27 06:19:05|Rain|15.4|710.0|57
ABX|1079.5,445.5|2008-01-31 17:59:54|Rain|22.6|916.1|60
MEL|1079.5,446.5|2016-02-25 17:15:24|Rain|22.5|747.5|62
ADL|1079.5,447.5|2012-06-19 14:33:31|Snow|-1.2|1113.9|67
BRB|1079.5,448.5|2011-12-26 02:19:54|Sunny|17.2|1193.2|56
PER|1079.5,449.5|2013-03-01 23:51:30|Snow|-1.1|1127.6|63
BNK|1079.5,450.5|2015-10-23 00:46:29|Rain|16.4|1190.0|56
HOB|1079.5,451.5|2016-10-26 02:17:11|Snow|-4.9|1170.7|64
CAN|1079.5,452.5|2009-04-21 08:15:08|Sunny|18.0|755.0|64
DAR|1079.5,453.5|2007-12-02 00:42:48|Sunny|31.9|731.4|60
SYD|1079.5,454.5|2015-06-28 03:08:34|Sunny|17.6|703.4|58
ABX|1079.5,455.5|2015-07-26 12:45:31|Snow|-2.3|727.6|70
MEL|1079.5,456.5|2009-05-25 10:29:10|Sunny|26.2|1158.5|64
ADL|1079.5,457.5|2015-12-24 19:21:57|Snow|-4.6|1136.2|63
BRB|1079.5,458.5|2011-02-26 18:06:51|Snow|-4.8|716.2|57
PER|1079.5,459.5|2011-08-07 11:28:28|Sunny|18.6|866.1|60
BNK|1079.5,460.5|2015-06-23 11:34:30|Snow|-5.5|1160.1|70
HOB|1079.5,461.5|2017-08-28 05:29:03|Snow|-4.4|846.1|65
CAN|1079.5,462.5|2014-10-15 14:04:02|Snow|-5.5|938.7|61
DAR|1079.5,463.5|2014-10-01 19:49:19|Sunny|23.3|1034.2|61
SYD|1079.5,464.5|2011-09-04 01:45:23|Sunny|16.7|721.1|59
ABX|1079.5,465.5|2010-08-25 05:08:57|Snow|-2.6|943.5|58
MEL|1079.5,466.5|2011-02-11 20:17:09|Snow|-1.6|1198.9|56
ADL|1079.5,467.5|2010-12-09 17:35:25|Sunny|21.4|838.6|66
BRB|1079.5,468.5|2009-09-29 19:50:33|Snow|-5.6|876.2|63
PER|1079.5,469.5|2010-05-22 14:36:25|Rain|21.5|735.5|59
BNK|1079.5,470.5|2010-01-31 23:07:43|Sunny|37.0|1109.5|56
HOB|1079.5,471.5|2011-01-14 04:12:42|Snow|-5.1|707.9|69
CAN|1079.5,472.5|2012-11-23 11:52:17|Snow|-5.8|882.9|57
DAR|1079.5,473.5|2017-10-21 09:48:36|Rain|15.0|831.8|68
SYD|1079.5,474.5|2015-07-20 14:08:42|Snow|-4.2|808.7|66
ABX|1079.5,475.5|2015-03-07 23:16:17|Rain|16.7|769.8|61
MEL|1079.5,476.5|2015-10-29 16:29:31|Rain|22.2|894.5|70
ADL|1079.5,477.5|2012-12-14 08:18:05|Rain|19.4|957.8|68
BRB|1079.5,478.5|2013-06-10 05:22:05|Rain|22.9|757.7|62
PER|1079.5,479.5|2010-11-25 19:20:51|Rain|21.1|770.6|56
BNK|1079.5,480.5|2016-04-17 07:35:45|Rain|16.3|1095.9|63
HOB|1079.5,481.5|2012-03-21 19:19:01|Snow|-6.0|1140.0|58
CAN|1079.5,482.5|2017-06-29 11:36:36|Rain|17.2|922.3|69
DAR|1079.5,483.5|2012-11-24 16:43:25|Sunny|28.4|1080.4|57
SYD|1079.5,484.5|2012-11-05 11:32:50|Rain|16.6|1157.8|59
ABX|1079.5,485.5|2010-10-27 03:15:40|Rain|18.9|748.9|68
MEL|1079.5,486.5|2015-08-23 04:44:34|Snow|-3.3|1118.8|56
ADL|1079.5,487.5|2008-12-11 18:07:25|Rain|23.4|1010.3|60
BRB|1079.5,488.5|2014-12-17 04:58:31|Sunny|13.1|1124.4|60
PER|1079.5,489.5|2012-06-24 18:03:05|Snow|-2.1|982.2|70
BNK|1079.5,490.5|2016-03-20 07:23:22|Snow|-3.9|821.1|62
HOB|1079.5,491.5|2007-11-24 01:31:16|Rain|21.5|801.2|63
CAN|1079.5,492.5|2016-05-10 04:46:20|Sunny|20.6|1199.8|65
DAR|1079.5,493.5|2009-02-08 23:58:06|Rain|22.9|965.9|63
SYD|1079.5,494.5|2008-04-22 00:51:28|Rain|24.2|961.9|58
ABX|1079.5,495.5|2013-02-26 21:31:46|Rain|17.3|1160.7|58
MEL|1079.5,496.5|2011-05-07 01:17:52|Snow|-6.1|1183.9|64
ADL|1079.5,497.5|2010-09-23 11:25:09|Sunny|13.3|908.3|62
BRB|1079.5,498.5|2012-05-31 11:32:50|Rain|24.4|1168.7|69
PER|1079.5,499.5|2015-08-03 11:33:21|Rain|24.2|1115.7|69
BNK|1079.5,500.5|2008-08-26 07:31:33|Snow|-3.6|1071.6|63
HOB|1079.5,501.5|2016-03-28 21:46:17|Rain|22.9|1153.4|70
CAN|1079.5,502.5|2009-06-21 20:46:10|Rain|19.5|956.0|68
DAR|1079.5,503.5|2010-01-18 13:37:36|Sunny|34.9|806.2|60
SYD|1079.5,504.5|2012-06-24 00:02:01|Rain|18.3|1092.3|59
ABX|1079.5,505.5|2016-02-21 01:57:54|Rain|22.8|1085.9|61
MEL|1079.5,506.5|2008-01-25 14:14:14|Snow|-6.1|1078.0|65
ADL|1079.5,507.5|2011-01-18 11:00:46|Sunny|16.4|716.4|66
BRB|1079.5,508.5|2015-06-06 05:16:44|Snow|-6.3|1156.0|58
PER|1079.5,509.5|2010-03-13 23:37:17|Snow|-3.5|1074.6|66
BNK|1079.5,510.5|2010-01-29 01:59:56|Rain|19.9|744.2|67
HOB|1079.5,511.5|2009-11-13 08:18:54|Snow|-4.8|944.7|63
CAN|1079.5,512.5|2013-03-15 17:15:47|Snow|-4.4|952.9|59
DAR|1079.5,513.5|2014-05-05 03:55:55|Rain|19.0|1070.3|69
SYD|1079.5,514.5|2010-12-23 03:53:53|Snow|-3.2|1027.6|69
ABX|1079.5,515.5|2009-12-11 00:17:33|Sunny|32.8|1137.0|70
MEL|1079.5,516.5|2010-12-09 06:20:08|Rain|17.1|1089.0|59
ADL|1079.5,517.5|2010-06-29 06:35:18|Rain|21.7|1027.2|66
BRB|1079.5,518.5|2013-11-15 07:33:15|Sunny|39.8|1126.8|65
PER|1079.5,519.5|2013-08-11 07:34:09|Sunny|30.7|1069.0|61
BNK|1079.5,520.5|2014-08-08 00:49:13|Snow|-4.6|1086.7|60
HOB|1079.5,521.5|2014-03-08 02:11:31|Snow|-1.4|828.2|69
CAN|1079.5,522.5|2009-03-18 18:52:36|Rain|24.2|825.7|63
DAR|1079.5,523.5|2010-12-10 21:59:58|Sunny|13.0|863.0|62
SYD|1079.5,524.5|2013-02-08 16:18:00|Rain|18.1|984.5|56
ABX|1079.5,525.5|2011-12-31 22:42:53|Rain|18.6|751.5|59
MEL|1079.5,526.5|2008-02-01 04:06:56|Rain|18.5|771.6|65
ADL|1079.5,527.5|2008-02-29 02:10:28|Rain|19.3|1153.9|58
BRB|1079.5,528.5|2010-11-11 14:08:45|Sunny|38.1|943.0|64
PER|1079.5,529.5|2013-11-19 04:35:57|Rain|17.7|800.7|66
BNK|1079.5,530.5|2012-01-24 16:40:46|Sunny|28.4|930.0|65
HOB|1079.5,531.5|2012-10-21 16:41:54|Rain|21.6|1111.2|60
CAN|1079.5,532.5|2009-09-10 22:05:32|Rain|15.0|932.4|66
DAR|1079.5,533.5|2013-11-12 04:20:26|Sunny|35.7|910.6|58
SYD|1079.5,534.5|2016-04-16 19:22:44|Sunny|19.2|1019.7|58
ABX|1079.5,535.5|2015-04-16 02:19:16|Rain|19.2|703.5|57
MEL|1079.5,536.5|2008-11-05 18:33:55|Snow|-3.2|860.7|66
ADL|1079.5,537.5|2013-05-07 14:11:54|Snow|-5.9|1035.2|63
BRB|1079.5,538.5|2015-04-08 09:39:42|Snow|-5.8|1149.7|70
PER|1079.5,539.5|2016-05-31 00:58:30|Rain|17.6|1031.2|64
BNK|1079.5,540.5|2016-08-24 03:01:38|Sunny|14.3|822.8|67
HOB|1079.5,541.5|2015-12-02 22:29:10|Sunny|16.4|1196.3|63
CAN|1079.5,542.5|2015-07-29 12:02:09|Snow|-5.0|1146.5|66
DAR|1079.5,543.5|2016-01-29 20:17:04|Sunny|36.2|828.6|57
SYD|1079.5,544.5|2017-07-12 23:17:48|Sunny|27.5|927.6|69
ABX|1079.5,545.5|2016-08-02 09:36:05|Sunny|37.8|1151.0|67
MEL|1079.5,546.5|2010-05-17 11:21:11|Rain|15.5|981.2|57
ADL|1079.5,547.5|2014-07-28 04:47:59|Rain|16.1|1034.3|64
BRB|1079.5,548.5|2014-07-23 11:24:55|Snow|-6.9|1052.9|58
PER|1079.5,549.5|2017-09-14 15:49:11|Sunny|33.2|993.5|66
BNK|1079.5,550.5|2012-07-31 21:34:50|Snow|-6.1|1160.6|63
HOB|1079.5,551.5|2014-07-06 04:49:59|Snow|-6.8|1113.6|66
CAN|1079.5,552.5|2010-06-03 17:47:09|Rain|21.4|1196.4|66
DAR|1079.5,553.5|2008-08-20 22:20:53|Rain|23.3|951.9|68
SYD|1079.5,554.5|2015-02-10 13:34:17|Sunny|39.3|871.0|61
ABX|1079.5,555.5|2014-11-16 23:40:22|Rain|23.3|1116.9|61
MEL|1079.5,556.5|2014-05-08 03:10:00|Snow|-6.6|951.6|59
ADL|1079.5,557.5|2017-08-29 17:59:45|Rain|18.1|766.7|64
BRB|1079.5,558.5|2014-06-19 21:31:56|Sunny|17.6|1134.6|61
PER|1079.5,559.5|2010-05-07 17:16:10|Snow|-3.8|1133.2|63
BNK|1079.5,560.5|2015-05-14 20:44:27|Snow|-6.2|1098.4|68
HOB|1079.5,561.5|2012-02-15 06:17:20|Sunny|18.9|748.3|58
CAN|1079.5,562.5|2011-02-01 14:51:41|Sunny|26.3|1143.4|67
DAR|1079.5,563.5|2017-09-24 06:11:04|Snow|-6.5|1085.2|68
SYD|1079.5,564.5|2013-07-28 06:31:30|Sunny|23.3|715.2|62
ABX|1079.5,565.5|2008-03-17 16:37:38|Sunny|29.7|1145.7|70
MEL|1079.5,566.5|2017-07-11 01:27:24|Snow|-5.5|1000.5|68
ADL|1079.5,567.5|2012-05-03 12:38:30|Rain|19.0|737.0|67
BRB|1079.5,568.5|2008-11-26 07:22:47|Rain|23.8|921.1|68
PER|1079.5,569.5|2015-03-13 14:20:37|Rain|18.3|829.9|61
BNK|1079.5,570.5|2012-12-02 06:54:37|Snow|-4.7|1016.7|64
HOB|1079.5,571.5|2009-12-14 06:03:36|Sunny|18.3|898.8|57
CAN|1079.5,572.5|2008-01-09 05:08:01|Snow|-1.9|1070.3|65
DAR|1079.5,573.5|2013-07-26 00:29:13|Sunny|24.1|765.2|61
SYD|1079.5,574.5|2015-12-02 19:22:26|Sunny|25.8|1031.6|60
ABX|1079.5,575.5|2011-09-18 10:44:06|Rain|17.8|1153.8|63
MEL|1079.5,576.5|2011-01-09 07:11:38|Sunny|16.7|943.2|60
ADL|1079.5,577.5|2011-08-23 22:11:11|Rain|18.6|1097.8|67
BRB|1079.5,578.5|2013-08-09 08:56:12|Snow|-5.0|903.7|63
PER|1079.5,579.5|2014-05-22 21:46:19|Rain|17.5|1012.7|66
BNK|1079.5,580.5|2009-01-28 19:27:31|Rain|20.6|945.5|58
HOB|1079.5,581.5|2008-10-19 21:19:54|Snow|-6.1|1084.7|62
CAN|1079.5,582.5|2014-08-21 23:29:13|Snow|-3.6|1114.2|68
DAR|1079.5,583.5|2012-06-24 17:32:24|Sunny|14.1|1041.1|68
SYD|1079.5,584.5|2013-04-06 14:13:32|Rain|20.4|1065.8|61
ABX|1079.5,585.5|2008-02-11 10:43:15|Sunny|32.3|892.7|58
MEL|1079.5,586.5|2010-06-04 17:25:42|Snow|-4.4|1044.4|56
ADL|1079.5,587.5|2011-03-28 07:55:57|Snow|-4.7|1038.8|66
BRB|1079.5,588.5|2012-08-18 11:08:48|Snow|-6.1|805.5|70
PER|1079.5,589.5|2010-06-02 23:36:49|Rain|23.0|959.2|70
BNK|1079.5,590.5|2014-08-23 11:33:06|Snow|-2.1|1074.1|69
HOB|1079.5,591.5|2014-12-01 03:32:50|Snow|-4.4|1111.6|56
CAN|1079.5,592.5|2016-03-13 06:25:14|Sunny|24.5|1070.5|56
DAR|1079.5,593.5|2015-04-23 00:38:17|Snow|-1.4|1157.3|68
SYD|1079.5,594.5|2011-04-26 06:26:02|Sunny|10.5|781.4|57
ABX|1079.5,595.5|2008-06-27 02:12:22|Snow|-3.1|1110.3|63
MEL|1079.5,596.5|2014-05-27 17:15:49|Snow|-2.7|718.2|70
ADL|1079.5,597.5|2012-12-23 23:18:20|Rain|22.3|788.6|63
BRB|1079.5,598.5|2014-09-01 12:51:33|Rain|19.4|1026.4|63
PER|1079.5,599.5|2008-11-17 04:22:30|Rain|23.2|721.1|62
BNK|1079.5,600.5|2017-08-05 17:12:22|Sunny|29.1|820.5|68
HOB|1079.5,601.5|2012-06-15 15:01:57|Rain|21.9|1115.6|59
CAN|1079.5,602.5|2015-06-23 08:28:45|Snow|-6.4|1053.9|61
DAR|1079.5,603.5|2016-12-29 18:37:42|Rain|24.3|848.7|56
SYD|1079.5,604.5|2011-06-11 04:44:45|Sunny|17.0|797.6|60
ABX|1079.5,605.5|2009-08-22 23:39:08|Snow|-1.8|1032.8|58
MEL|1079.5,606.5|2016-04-29 19:05:52|Snow|-5.3|1031.2|69
ADL|1079.5,607.5|2015-09-05 20:56:02|Sunny|28.4|739.6|68
BRB|1079.5,608.5|2017-05-31 21:30:36|Snow|-4.1|1143.8|68
PER|1079.5,609.5|2010-05-28 15:42:03|Rain|24.0|923.9|56
BNK|1079.5,610.5|2008-07-27 10:10:45|Sunny|13.9|746.0|66
HOB|1079.5,611.5|2015-09-25 10:58:06|Sunny|16.5|1197.5|64
CAN|1079.5,612.5|2017-03-18 10:49:48|Sunny|23.7|913.8|63
DAR|1079.5,613.5|2013-11-21 15:01:24|Rain|22.6|990.7|70
SYD|1079.5,614.5|2017-09-17 20:19:29|Sunny|39.4|757.0|62
ABX|1079.5,615.5|2014-05-30 21:48:59|Snow|-5.5|841.4|70
MEL|1079.5,616.5|2017-08-12 23:49:11|Sunny|11.7|1159.6|65
ADL|1079.5,617.5|2015-06-28 23:35:50|Snow|-6.9|1064.5|62
BRB|1079.5,618.5|2008-03-04 11:26:46|Rain|24.2|731.1|68
PER|1079.5,619.5|2010-07-19 11:20:39|Sunny|39.8|836.2|59
BNK|1079.5,620.5|2009-10-02 19:04:02|Snow|-6.7|798.7|57
HOB|1079.5,621.5|2012-03-17 19:04:09|Sunny|11.8|981.4|60
CAN|1079.5,622.5|2014-09-05 10:30:29|Rain|15.5|1098.5|60
DAR|1079.5,623.5|2015-05-24 17:40:58|Snow|-6.5|1187.1|68
SYD|1079.5,624.5|2008-10-16 16:34:24|Sunny|36.4|998.4|61
ABX|1079.5,625.5|2015-12-16 08:19:33|Rain|23.8|1054.8|58
MEL|1079.5,626.5|2009-02-12 04:26:06|Sunny|11.7|754.0|56
ADL|1079.5,627.5|2016-05-02 05:23:30|Sunny|39.8|843.1|63
BRB|1079.5,628.5|2009-09-09 13:49:41|Rain|19.2|1091.2|56
PER|1079.5,629.5|2014-11-29 08:34:35|Snow|-6.0|1121.6|65
BNK|1079.5,630.5|2013-05-14 04:38:39|Snow|-5.8|720.2|64
HOB|1079.5,631.5|2013-08-23 07:25:51|Rain|20.1|1139.0|57
CAN|1079.5,632.5|2015-02-08 20:38:15|Rain|20.4|1046.8|64
DAR|1079.5,633.5|2008-09-20 05:09:29|Rain|24.1|1136.3|68
SYD|1079.5,634.5|2013-02-24 14:24:53|Snow|-5.6|1170.7|61
ABX|1079.5,635.5|2009-12-24 04:44:13|Rain|19.8|741.3|59
MEL|1079.5,636.5|2015-05-10 04:47:24|Sunny|35.8|1099.0|70
ADL|1079.5,637.5|2011-04-23 17:57:58|Snow|-6.7|912.1|69
BRB|1079.5,638.5|2016-01-26 16:32:19|Snow|-6.4|953.1|61
PER|1079.5,639.5|2008-04-16 22:50:10|Sunny|14.6|1137.0|58
BNK|1079.5,640.5|2013-09-09 16:47:13|Sunny|22.6|872.4|62
HOB|1079.5,641.5|2012-07-08 18:29:47|Rain|15.5|1105.3|63
CAN|1079.5,642.5|2010-02-21 00:26:43|Rain|22.1|1154.6|60
DAR|1079.5,643.5|2016-01-25 21:31:08|Snow|-6.9|805.8|69
SYD|1079.5,644.5|2013-08-10 01:42:12|Rain|20.9|1073.0|57
ABX|1079.5,645.5|2009-03-08 20:21:54|Sunny|39.0|750.1|57
MEL|1079.5,646.5|2008-12-12 22:47:37|Sunny|23.2|747.2|56
ADL|1079.5,647.5|2008-05-05 14:42:27|Rain|23.2|880.4|64
BRB|1079.5,648.5|2015-03-08 09:01:48|Sunny|18.9|1042.9|60
PER|1079.5,649.5|2013-07-15 03:21:52|Rain|18.7|1078.0|70
BNK|1079.5,650.5|2017-04-22 23:10:41|Snow|-5.1|849.4|64
HOB|1079.5,651.5|2014-02-21 13:36:03|Rain|19.9|887.2|61
CAN|1079.5,652.5|2010-12-12 21:23:09|Sunny|31.4|1061.1|60
DAR|1079.5,653.5|2016-11-29 18:54:56|Rain|25.0|1041.5|66
SYD|1079.5,654.5|2016-03-31 05:58:32|Snow|-6.3|1041.0|64
ABX|1079.5,655.5|2011-06-29 11:49:36|Snow|-5.8|1141.9|57
MEL|1079.5,656.5|2011-11-23 16:50:39|Sunny|27.1|776.3|60
ADL|1079.5,657.5|2012-10-03 19:44:54|Snow|-2.8|1194.5|68
BRB|1079.5,658.5|2008-12-20 22:30:28|Sunny|35.1|1004.6|62
PER|1079.5,659.5|2014-01-22 15:02:03|Snow|-3.9|1018.3|60
BNK|1079.5,660.5|2014-08-02 03:03:49|Sunny|24.0|738.8|65
HOB|1079.5,661.5|2014-05-29 15:55:20|Snow|-2.9|1102.4|64
CAN|1079.5,662.5|2008-08-19 03:04:49|Sunny|14.9|773.7|67
DAR|1079.5,663.5|2009-02-15 06:29:03|Sunny|27.1|807.6|64
SYD|1079.5,664.5|2016-07-29 15:31:32|Sunny|30.9|973.7|57
ABX|1079.5,665.5|2014-01-04 00:36:09|Snow|-1.8|1019.0|68
MEL|1079.5,666.5|2009-05-25 14:20:43|Snow|-6.3|857.0|63
ADL|1079.5,667.5|2010-12-07 16:25:27|Rain|21.8|729.0|67
BRB|1079.5,668.5|2017-07-04 00:39:51|Snow|-3.4|875.5|58
PER|1079.5,669.5|2017-02-02 13:08:16|Snow|-4.6|1103.6|67
BNK|1079.5,670.5|2017-02-21 06:51:56|Sunny|32.3|715.7|70
HOB|1079.5,671.5|2009-04-11 17:04:28|Rain|15.6|821.1|58
CAN|1079.5,672.5|2016-08-13 04:10:01|Sunny|32.6|784.9|69
DAR|1079.5,673.5|2009-11-17 12:09:35|Snow|-3.6|880.2|63
SYD|1079.5,674.5|2010-01-06 08:53:56|Rain|23.1|1087.3|70
ABX|1079.5,675.5|2012-11-26 03:29:26|Snow|-1.4|1125.5|57
MEL|1079.5,676.5|2015-05-16 11:56:57|Rain|15.5|742.3|62
ADL|1079.5,677.5|2014-09-30 10:11:05|Snow|-6.5|960.5|66
BRB|1079.5,678.5|2012-03-21 03:45:16|Rain|19.2|931.8|69
PER|1079.5,679.5|2015-10-21 03:30:41|Sunny|19.7|858.0|67
BNK|1079.5,680.5|2014-03-14 17:51:44|Sunny|36.9|826.4|63
HOB|1079.5,681.5|2014-04-23 21:50:38|Snow|-2.8|1148.7|58
CAN|1079.5,682.5|2008-01-11 13:12:44|Snow|-3.4|875.7|57
